SOURCE_IMAGE,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,MEAN_INTENSITY_CH4,MEDIAN_INTENSITY_CH4,MIN_INTENSITY_CH4,MAX_INTENSITY_CH4,TOTAL_INTENSITY_CH4,STD_INTENSITY_CH4,MEAN_INTENSITY_CH5,MEDIAN_INTENSITY_CH5,MIN_INTENSITY_CH5,MAX_INTENSITY_CH5,TOTAL_INTENSITY_CH5,STD_INTENSITY_CH5,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,CONTRAST_CH4,SNR_CH4,CONTRAST_CH5,SNR_CH5,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID480,480,45,4714.0,118.05515737536744,64.28444810078204,0.0,28800.802734375,12.0,11.007014666118398,1.0,,87.24051705869887,85.0,25.0,224.0,411688.0,25.411467694019812,42.76774740411104,36.0,1.0,232.0,201821.0,26.612178090339114,9.921381648654377,6.0,0.0,76.0,46819.0,7.196300339333899,250.62301335028607,255.0,0.0,255.0,1182690.0,33.12410137231804,2.8743377834286927,3.0,2.0,3.0,13564.0,0.3315034110940819,0.08978871407596259,0.5657152978898129,0.39459233972394225,0.9094259146822858,-0.06898348076054633,-0.20430574953591008,1.0483409523882694,7.744745330314188,0.061087165825434775,0.9983405525303195,2.688205547040307,0.4830166465352137,28.06193746488966,5.9069707633665205,3.0571035284593235,4.7506477666898945,380.6176845861191,214.85272452854406,0.10361367947005162,0.4281045751633982,11.012765300385235
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID481,481,2,2814.0,268.48407213285066,68.11503675544081,0.0,28800.802734375,12.0,8.504727692518125,1.0,,86.79509943181819,82.0,0.0,244.0,244415.0,39.27719395932837,173.99573863636363,184.0,0.0,255.0,489972.0,67.87489784915586,7.162642045454546,6.0,0.0,50.0,20170.0,4.4972266939957075,252.01171875,255.0,0.0,255.0,709665.0,27.447211489919702,1.0,1.0,1.0,1.0,2816.0,0.0,0.22970917303616942,0.8255828695591145,0.7332010962649814,2.1688702381087546,0.13422991021814115,0.37696989413095194,0.8753122710030959,8.571205835768708,0.0,NaN,-0.6197204634735407,0.16319551636436577,17.76627468226076,4.376886881451131,2.9993091217364904,4.059112141452113,227.23263166925784,82.22277368422304,0.4223731631526069,0.8144344807636685,5.454522957137507
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID482,482,0,4428.0,168.1638666786126,79.18771011318425,0.0,28800.802734375,12.0,10.658400028693956,1.0,,72.93571751923947,70.0,19.0,221.0,322230.0,24.78777361067396,75.60593028519692,63.0,3.0,255.0,334027.0,50.50201439690316,6.760977818017202,6.0,0.0,30.0,29870.0,3.3582958344134273,253.5570393843368,255.0,0.0,255.0,1120215.0,19.12996744727064,1.0,1.0,1.0,1.0,4418.0,0.0,-0.0033286326651340123,-0.01965380411638931,0.6191276361009712,1.1449229484299859,0.00539047069261922,0.02158800353787605,1.022205456890248,13.39998628534535,-0.04898309939845312,-Infinity,-0.585302516500457,0.1708524087130755,32.373541564050086,3.633197188169743,2.9639754050851614,8.910482940332386,356.8896101017432,174.5531602371427,0.14719339989665214,0.6162207357859533,9.239761551078306
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID485,485,47,3824.0,65.70656224584759,85.77514330484374,0.0,28800.802734375,12.0,9.903122923280835,1.0,,33.97800471327572,29.0,2.0,143.0,129762.0,21.861894202552627,48.7758575543336,42.0,2.0,223.0,186275.0,27.552379441778683,6.857816182246661,6.0,0.0,30.0,26190.0,3.2623940321641007,252.39591516103692,255.0,0.0,255.0,963900.0,25.64044703017273,1.3092432573972244,1.0,0.0,2.0,5000.0,0.740185250164416,0.05661295854853134,0.1665482210945883,0.6157928308546176,1.3493504250862196,0.02146144603426008,0.08833166628718275,1.2242484270389644,10.836099582394914,0.40817613098882916,1.0254170662448607,1.3545381513025956,-0.7530353876468897,13.871314468935166,9.096104671741147,-0.17999573546378234,1.5249730483015609,308.10178348335717,148.1763002494924,0.17633827277074712,0.5736288504883549,8.441733559913493
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID478,478,7,5477.0,193.64600947546535,49.01051683850533,0.0,28800.802734375,12.0,11.857019443953222,1.0,,83.33704786262331,81.0,17.0,210.0,456187.0,29.56364287169851,128.4543295579101,121.0,11.0,255.0,703159.0,63.64003965180095,14.957252466203872,7.0,0.0,255.0,81876.0,21.730244916700602,253.50931677018633,255.0,0.0,255.0,1387710.0,19.441479767401873,2.932225063938619,3.0,2.0,3.0,16051.0,0.25138225537867365,0.05349019793587672,0.28625551731040966,0.7258638764746501,1.6978407223523952,0.16481159937091355,0.1947822085823828,0.9260177756613299,12.53873243820635,0.06376983471230253,1.3984930080713653,0.16777892011307066,-0.7188702067354299,30.780914544331978,4.939769114049422,-0.1204908878771809,6.231245597448386,441.673087128401,210.39334841987284,0.12538534805589915,0.5695477962220945,10.011093950491993
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID494,494,,856.0,228.65664169150267,141.8835384318848,0.0,28800.802734375,12.0,4.686684346687371,1.0,,12.633605600933489,11.0,2.0,56.0,10827.0,8.880630513439346,53.852975495915985,46.0,3.0,251.0,46152.0,32.58625281558648,2.8308051341890317,1.0,0.0,25.0,2426.0,3.1605162583391095,252.024504084014,255.0,0.0,255.0,215985.0,27.400254224344376,0.0,0.0,0.0,0.0,0.0,0.0,0.07762603376889725,0.20495231653461424,0.0721935325690241,0.2225514289065014,0.07166382729251419,0.11979077319329735,0.5291409460219538,6.365639266587479,NaN,NaN,-0.09145402211863027,-0.042248807439202264,8.445499375615366,2.7356343092502624,2.8034724994786657,3.0872179615008446,69.005114571911,47.94609257018367,0.3772113103609814,0.7751586582048936,5.771817344394869
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID513,513,,1360.0,107.50180067460607,58.09378873097289,0.0,31200.86962890625,13.0,5.914138213415091,1.0,,63.006603081438,61.0,16.0,136.0,85878.0,23.988202872915462,71.74321349963316,57.0,6.0,244.0,97786.0,44.93573584455893,11.837123991195892,10.0,2.0,50.0,16134.0,6.893240934214177,248.45194424064564,255.0,0.0,255.0,338640.0,40.349370020466154,3.0,3.0,3.0,3.0,4089.0,0.0,-0.014793907232896671,-0.07888131655451912,0.6802267851082889,1.2927209548037433,0.004366537655840962,0.014931303008432229,0.9954843983145729,6.143583399569959,0.0379285502394372,Infinity,-0.4268746152974461,-0.2074610981645995,9.875884499215546,3.9640225925146217,2.413373887666926,2.491379468387608,109.88358302883836,56.77023864696154,0.428451074658462,0.70837669094693,5.415696445423596
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID514,514,45,915.0,118.01869382596053,63.603539097241686,0.0,31200.86962890625,13.0,4.860248934394627,1.0,,74.27044711014176,74.0,28.0,125.0,68106.0,17.905164081415368,37.82878953107961,34.0,9.0,165.0,34689.0,18.185006299169956,6.982551799345693,5.0,2.0,36.0,6403.0,4.569898762983559,252.7753544165758,255.0,0.0,255.0,231795.0,23.726556414034754,3.0,3.0,3.0,3.0,2751.0,0.0,0.024443532778929147,0.1979446086913864,0.19206811042283303,0.6703369795835732,-0.04175938136536173,-0.13317326969068083,0.7687055220250428,9.260500977337419,3.026817603971503E-4,Infinity,-0.03280739559736511,0.09012751081266297,9.419060461326463,2.6318723025760766,-0.06865370448901849,3.5788440237419903,74.2107635659323,46.15572419116274,0.43774946616564314,0.8195187165775399,5.357869352220888
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID4215,4215,2,-1.0,281.3921253954902,66.61937495969457,0.0,31200.86962890625,13.0,5.0,1.0,,60.83690587138863,66.0,0.0,180.0,65278.0,35.41500307293855,24.52283317800559,14.0,0.0,154.0,26313.0,30.64931171141572,3.765144454799627,3.0,0.0,25.0,4040.0,2.9669850649385605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1073.0,0.0,0.23686239947505916,0.6579373891472386,0.5870728029687333,0.5919363708147709,0.1081339820810985,0.2476658926761644,NaN,NaN,0.0,NaN,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID520,520,0,4869.0,164.72284621349894,79.4941830869417,0.0,31200.86962890625,13.0,11.17896897347606,1.0,,57.30612664473684,55.0,16.0,168.0,278737.0,18.793788692131255,51.75904605263158,44.0,9.0,255.0,251756.0,33.03721940359035,4.443256578947368,4.0,1.0,25.0,21612.0,2.0449573261866107,244.14782072368422,255.0,0.0,255.0,1187535.0,51.47893507151212,1.0,1.0,1.0,1.0,4864.0,0.0,-0.008095169250413153,-0.049770572825428516,0.6336477551471943,1.2153524809381675,-7.947537765851946E-4,-0.003456408252097068,1.0580558111222016,4.87646063117152,-0.08065124465677645,-Infinity,-2.0111349040073243,0.3934650118707029,32.37398927316568,4.132424356342961,-0.16401814039775728,7.834139594950852,392.60278343282016,182.68613229506582,0.14782642552488745,0.5753740611508663,9.219956969560707
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID523,523,47,2784.0,56.87107981362394,86.93740860453272,0.0,31200.86962890625,13.0,8.452460333900099,1.0,,14.287513494062612,11.0,2.0,72.0,39705.0,10.256488871609521,39.46671464555595,34.0,7.0,167.0,109678.0,20.78760283542009,4.396905361640878,4.0,1.0,22.0,12219.0,1.919849461088888,251.42137459517812,255.0,0.0,255.0,698700.0,30.001113312370332,0.8387909319899244,1.0,0.0,2.0,2331.0,0.8602447325217305,-0.19016777563475665,-0.6542290264974925,0.6131149088938361,1.4432219730046076,0.011264968005964831,0.0510240511549465,1.2747576151050337,9.392632024990867,0.06813683457040663,0.1243989636078828,-0.3818762538008947,-0.6064544461668245,9.852228392431853,8.4176958323763,-0.23377983727631055,1.1704186737822038,224.4482147654788,130.0858996455835,0.16667312180422525,0.5572029653376074,8.683046905540726
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID508,508,,1069.0,121.30855710138795,28.49865452507179,0.0,31200.86962890625,13.0,5.2417106234160125,1.0,,20.67910447761194,20.0,6.0,59.0,22168.0,6.873922082736442,136.45242537313433,141.0,7.0,255.0,146277.0,92.56015064833761,4.710820895522388,4.0,1.0,34.0,5050.0,2.830795448913124,250.95615671641792,255.0,0.0,255.0,269025.0,31.871224012306268,2.0,2.0,2.0,2.0,2144.0,0.0,-0.14989087929664707,-1.0608589621651021,0.5406713672122035,1.0346907385325883,-0.06938859645505459,-0.24816345831573736,0.6507482682121697,6.208136799037929,0.0,NaN,0.47067046530978257,0.6314843950103202,11.432809938820174,2.9949938379668066,2.8049864276407854,3.817306664838248,86.31692401714483,60.52631622974244,0.29608563286019735,0.6732766761095367,6.514727652989704
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID509,509,7,5423.0,202.90230782099792,46.91719696209758,0.0,31200.86962890625,13.0,11.797285968560333,1.0,,64.1625161409334,63.0,11.0,164.0,347825.0,25.706977182895038,123.00645637336285,114.0,10.0,255.0,666818.0,63.68247856662546,11.980077476480353,7.0,0.0,255.0,64944.0,20.772142182324547,251.0486995019369,255.0,0.0,255.0,1360935.0,31.498442365663855,2.737686773657997,3.0,2.0,3.0,14841.0,0.43993260808574336,0.06930882965752984,0.3235532619619429,0.936452098887778,1.8681715488668713,0.23784948234698855,0.22163722651218848,1.2125358238625341,8.735809621842904,0.04193510510918575,0.5009157248802887,1.3097090169592718,-0.6284173466453784,27.436486818098015,5.491371072170187,2.9920295534579724,4.996290809255971,437.2341616296232,214.2314953046117,0.11971740992245324,0.5903023699264505,10.245337651459158
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID561,561,47,3523.0,59.25575238097937,86.1955387533166,0.0,33600.9365234375,14.0,9.516170345820917,1.0,,21.785248226950355,19.0,2.0,105.0,76793.0,15.891859588030115,47.36255319148936,41.0,2.0,219.0,166953.0,27.349405309400996,5.957163120567376,6.0,0.0,25.0,20999.0,3.2556826958246257,251.67234042553193,255.0,0.0,255.0,887145.0,28.943350248495147,0.9029787234042553,1.0,0.0,2.0,3183.0,0.8277978944005339,-0.060859349020985776,-0.17767014318506855,0.5768001135947873,1.2669687672519154,0.0014043378181819357,0.005132034174507795,1.1728523553093089,9.387064686206417,0.17151619707207877,0.31940376926609104,0.4463396564835636,-1.1896188070118752,11.08868951017268,9.512437191057373,2.683016782260532,1.165704360245042,284.49477060349267,126.87326666638089,0.22209762165968291,0.5838509316770185,7.521993920094538
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID562,562,,1351.0,121.51534665825803,141.20192684786622,0.0,33600.9365234375,14.0,5.902180564871531,1.0,,10.975699558173785,9.0,2.0,53.0,14905.0,8.262022484734675,88.3659793814433,74.0,4.0,255.0,120001.0,62.316312877027954,6.638438880706922,6.0,0.0,44.0,9015.0,4.393627183867897,252.18335787923417,255.0,0.0,255.0,342465.0,26.66146488044494,0.0,0.0,0.0,0.0,0.0,0.0,-0.05066007846128619,-0.14178162429278407,0.6520644650256783,1.11937830469717,0.10805254732579903,0.29467779228517177,1.05136901449794,9.695579986614026,NaN,NaN,-0.299077933160526,-1.7847359019676827,11.418545014434077,5.031977930517847,0.05056238418885828,2.2691961634376603,109.4396904789606,73.87397421277637,0.25200072669696555,0.5022222222222223,7.061614989244435
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID556,556,7,5934.0,199.40349290318903,47.48739902995127,0.0,33600.9365234375,14.0,12.33905191016738,1.0,,72.87476793248945,70.0,10.0,211.0,431783.0,30.608671914811517,122.14599156118143,117.0,2.0,255.0,723715.0,65.04353021870689,13.885400843881856,6.0,0.0,255.0,82271.0,21.985060251670426,240.92658227848102,255.0,0.0,255.0,1427490.0,58.23429223908984,2.8676793248945147,3.0,2.0,3.0,16991.0,0.33886766569622095,0.07632177309967074,0.3376517614128292,0.7177282328378037,1.5693170273183037,0.1975005814694711,0.20833076211594048,0.995125091301065,4.127085444076566,0.05661693398612727,0.9068996414950118,0.46869772776145324,-0.10179543871185537,31.479347424190546,5.271644264152873,2.9709833895027122,5.971447587662503,478.3143994274043,182.9364849471085,0.17960675203406004,0.6521954440409375,8.364569661381665
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID557,557,45,2107.0,106.84356376154767,59.217357274912345,0.0,33600.9365234375,14.0,7.350252919864799,1.0,,70.2464319695528,67.0,21.0,174.0,147658.0,25.421532810454604,75.8534728829686,63.0,1.0,253.0,159444.0,48.46578536548997,13.896764985727879,13.0,0.0,123.0,29211.0,9.100909725434642,252.93767840152236,255.0,0.0,255.0,531675.0,22.844848838487323,2.960513796384396,3.0,2.0,3.0,6223.0,0.19479500825308016,-0.016448765879544178,-0.0924248733391331,0.6401910512456912,1.2217585063494065,0.11891736180249578,0.3245683407150085,1.0215994189195903,11.190275224950987,0.06870161946499304,1.954023436841197,0.28706285337573817,-1.129112589388181,11.070036672537618,6.192296243801138,2.359154109277112,1.787711090795986,169.7283695259987,90.07688709856865,0.26286790545155825,0.5469440832249677,6.914107850911136
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID559,559,0,5343.0,164.3566550734923,80.3309255701033,0.0,33600.9365234375,14.0,11.72410855925807,1.0,,67.3073908174692,64.0,19.0,189.0,360633.0,23.853477219413712,54.12971257932064,46.0,3.0,229.0,290027.0,31.88421994311419,6.051138484509146,6.0,0.0,31.0,32422.0,3.2575349695569886,252.2872340425532,255.0,0.0,255.0,1351755.0,26.16340913140004,1.0,1.0,1.0,1.0,5358.0,0.0,0.011656007593320061,0.06502165373479883,0.5347846230625427,1.1830998309857759,0.005526803506866612,0.020420123956350587,1.018548916279161,9.731360272512344,-0.03497385974400573,-Infinity,0.857814709182388,0.30888577515220306,36.93392367804054,3.769501335447987,2.9625190966165875,9.798092742591143,431.8267432947484,200.04156028089022,0.13560600834220715,0.58265272786671,9.626434625428015
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID545,545,0,4256.0,176.78395832084175,78.4933909615707,0.0,36001.00341796875,15.0,10.458887112458443,1.0,,57.50129198966408,55.0,15.0,165.0,244783.0,21.203222745972713,61.541696030068124,53.0,8.0,253.0,261983.0,38.95264394298704,4.797979797979798,4.0,0.0,26.0,20425.0,2.205931353390246,253.14305849189572,255.0,0.0,255.0,1077630.0,21.683687463521785,1.0,1.0,1.0,1.0,4257.0,0.0,0.024845904933865192,0.131492799568116,0.6709803505691975,1.2688228015890977,-0.008293224949918111,-0.03637781270360022,1.065800272813402,12.046208512995918,-0.03468908581383021,-Infinity,0.9788246769131098,0.2630011593477123,29.037744115448533,4.387562923559882,3.00296624292827,6.618194341903259,343.65354134175084,166.52473582107592,0.15573032178362278,0.6131470948232411,8.982936744902768
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID546,546,47,2349.0,54.70427660207786,89.82023298790541,0.0,36001.00341796875,15.0,7.765786514655065,1.0,,11.719096334185847,10.0,2.0,54.0,27493.0,7.8558951961119,40.847399829497014,35.0,6.0,166.0,95828.0,22.490171927344583,4.871696504688832,4.0,0.0,21.0,11429.0,2.0484931950366385,250.8695652173913,255.0,0.0,255.0,588540.0,32.19692927230383,0.6683716965046889,0.0,0.0,2.0,1568.0,0.8061578516800724,-0.2680831128687345,-1.0927885329784208,0.5633786953858233,1.3089946363361393,0.00804568292867766,0.03796281377039105,1.1756369741392148,8.420741288272742,-0.0751898120687577,-0.13481380050649427,-1.4508866957719326,-1.6871785047280852,11.68759836359068,7.80227635512831,-0.45312154163032464,1.4979728776088035,189.4614110614749,109.9146544970701,0.19706950845294854,0.4824786763950263,7.985373153056853
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID4221,4221,2,-1.0,277.13076054851155,66.33528380848051,0.0,36001.00341796875,15.0,5.0,1.0,,77.97297297297297,78.0,0.0,187.0,83665.0,40.63218037825741,85.6784715750233,69.0,0.0,255.0,91933.0,70.99980339927947,5.056849953401677,4.0,0.0,30.0,5426.0,3.6212386755862904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1073.0,0.0,0.33406309919596433,0.9610723783684691,0.8160871624469233,1.0845371116981941,0.17514006551927486,0.4162447677577741,NaN,NaN,0.0,NaN,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID542,542,7,5308.0,227.71596163543393,44.86794838246881,0.0,36001.00341796875,15.0,11.669749912744642,1.0,,61.702437181182695,60.0,7.0,162.0,326591.0,26.257347309083176,142.7538258076705,139.0,10.0,255.0,755596.0,67.96920325892381,11.249763839032685,6.0,0.0,255.0,59545.0,20.89656984244169,245.55733988286417,255.0,0.0,255.0,1299735.0,48.157581484642144,2.4107311543548082,2.0,2.0,3.0,12760.0,0.4920130165674361,0.14189203583808616,0.584002143988437,0.8843519398473664,1.9713724657098293,0.24329939607731865,0.2106995978375728,1.0999781574528948,5.341798863592217,0.017371119584804078,0.16732105281001394,0.07952400402425382,-0.5482624833831442,27.006665957732316,6.630206257687259,3.094935561934558,4.073276894880907,427.8317103458486,189.88723869197065,0.14910468054422862,0.49051540668085547,9.180351157453343
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID543,543,45,2213.0,102.87452046998739,58.71745119931225,0.0,36001.00341796875,15.0,7.54344124834996,1.0,,60.962528216704285,60.0,18.0,149.0,135032.0,20.14648130697734,60.958465011286684,48.0,3.0,255.0,135023.0,41.414795254056564,11.181038374717833,9.0,1.0,94.0,24766.0,9.396332185586472,252.2370203160271,255.0,0.0,255.0,558705.0,26.405312798054634,2.888487584650113,3.0,2.0,3.0,6398.0,0.3148366989054285,0.02642090767314848,0.15578154391113383,0.743923676512058,1.255767984517403,0.042764312079830454,0.09759983933621062,1.1877184223664503,10.372168785442017,0.055688474548304626,0.9679316527584373,-1.0336694007256246,-0.9343172681183955,10.704543626109952,6.6457431984112985,2.9091402803649955,1.6107368741947377,178.76763599623723,93.32828067567344,0.2579124047342079,0.5705821741370426,6.980215272327328
20250724_20250724_Position007_20250724_20250724_Position007_corrected_xyz,ID592,592,2,3142.0,264.4277917304729,65.5039635679683,0.0,38401.0703125,16.0,8.976463987134895,1.0,,67.71861057998726,65.0,0.0,208.0,212501.0,35.506053007519945,132.26736775015934,128.0,0.0,255.0,415055.0,68.34213437809844,5.04302103250478,4.0,0.0,37.0,15825.0,3.4713267020776297,253.6998087954111,255.0,0.0,255.0,796110.0,18.164895013886838,1.0,1.0,1.0,1.0,3138.0,0.0,0.3810324921659134,1.0524312911954277,0.9424440689166087,1.8780244044661576,0.39384725923727043,0.8209901152753554,0.9970152419551592,13.945614684016437,-0.040216117029410234,-Infinity,-0.18159883615185587,-0.46030863506255876,17.683407332837522,5.581701397177448,-0.20551309453693667,3.1681034284241107,253.1398150348525,115.5192477163306,0.23837550077081263,0.6087336244541486,7.260626941102351
